"TableName";"id";"country";"artist";"song";"countryId";"runningOrder";"placed";"placedJury";"placedTelevote";"placedDiff";"totalPoints";"pointsJury";"pointsTelevote";"pointsDiff";"youtubeLink";"appleMusicLink";"spotifyLink"
"1979";7;"Greece";"Elpida";"Socrates";21;7;8;8;;;69;69;;;"https://youtu.be/vx4Odfzrrzk?si=bHDZ9C9wZih97FHi";;"https://open.spotify.com/track/0Jd0462vatmBiMP1D0PeJA?si=28e6637f5f0f428d"
"1979";8;"Ireland";"Cathal Dunne";"Happy Man";18;4;5;5;;;80;80;;;"https://youtu.be/f-z_gZFRptI?si=axCJrCgriNxS_DwJ";"https://music.apple.com/gb/album/happy-man/1322526290?i=1322526303";
"1979";9;"Israel";"Milk and Honey";"Hallelujah";20;10;1;1;;;125;125;;;"https://youtu.be/jKbvuYRR35E?si=T0nFKSkSq4iuiKC-";"https://music.apple.com/gb/album/hallelujah/1450822998?i=1450823222";"https://open.spotify.com/track/0MSj3prJSpFXSAE7sq0us7?si=ab546571eaa0423a"
"1979";10;"Italy";"Matia Bazar";"Raggio di luna";4;2;15;15;;;27;27;;;"https://youtu.be/2vCistw4URM?si=Pum2oZDOvxFkHyZd";"https://music.apple.com/gb/album/raggio-di-luna/712943003?i=712943585";"https://open.spotify.com/track/4YB2mfnJ9juGvdDXUq6ieW?si=611590ae25e04056"
"1979";11;"Luxembourg";"Jeane Manson";"J'ai déjà vu ça dans tes yeux";5;13;13;13;;;44;44;;;"https://youtu.be/mznCPsr9oCs?si=tB9apkV9kVYtwcin";;
"1979";12;"Monaco";"Laurent Vaguener";"Notre vie c'est la musique";12;6;16;16;;;12;12;;;"https://youtu.be/53OdfcR1eVo?si=2cLrWqEFbWBgDOu7";;
"1979";13;"Netherlands";"Xandra";"Colorado";6;14;12;12;;;51;51;;;"https://youtu.be/1TykShpnQFM?si=_ktmzglaa0g6OeRM";"https://music.apple.com/gb/album/colorado-german-version-bonus-track/1575202578?i=1575202983";"https://open.spotify.com/track/4FrrYRVQ6w4059ibhrApaL?si=09a8683174e44183"
"1979";14;"Norway";"Anita Skorgan";"Oliver";13;16;11;11;;;57;57;;;"https://youtu.be/A4xUtThueC4?si=p3lgodGtOwQz1ILF";"https://music.apple.com/gb/album/oliver/1442665035?i=1442665267";"https://open.spotify.com/track/0MOgrbohfnHA8ISdeveRf5?si=cf1f0911d1a4410e"
"1979";15;"Portugal";"Manuela Bravo";"Sobe, sobe, balão sobe";17;1;9;9;;;64;64;;;"https://youtu.be/wz-ECty_Fbk?si=0l2ylOeMJNyV-qQQ";"https://music.apple.com/gb/album/sobe-sobe-bal%C3%A3o-sobe-eurovis%C3%A3o-79-portugal/1497682220?i=1497682222";"https://open.spotify.com/track/6aa2qMVf8S5cdRIzJjTGhN?si=52a459343bc844ce"
"1979";16;"Spain";"Betty Missiego";"Su canción";15;19;2;2;;;116;116;;;"https://youtu.be/21pLt9ymYMc?si=IhmbvmLlaUsRj3ip";"https://music.apple.com/gb/album/su-canci%C3%B3n/1050805789?i=1050806230";"https://open.spotify.com/track/2YDMHFV05yjkhAbh2gDm6B?si=d2e6c16c4ee44d55"
"1979";17;"Sweden";"Ted Gärdestad";"Satellit";11;15;17;17;;;8;8;;;"https://youtu.be/0mAbxrfUHnI?si=dPF4TL2Xeq19_MUP";"https://music.apple.com/gb/album/satellit/1504680108?i=1504680111";"https://open.spotify.com/track/3YwVIeeplBj3YSWT7vCr79?si=1779fbc87c52429f"
"1979";18;"Switzerland";"Peter, Sue and Marc, Pfuri, Gorps and Kniri";"Trödler und Co.";7;8;10;10;;;60;60;;;"https://youtu.be/C146vwTKLOE?si=tfcR0Shf9DlSZVWJ";"https://music.apple.com/gb/album/tr%C3%B6dler-co-remastered-2015/1444045141?i=1444045485";"https://open.spotify.com/track/5HW3cbxWJvQtrWTNO41pdk?si=1ac2eab836034409"
"1979";19;"United Kingdom";"Black Lace";"Mary Ann";10;17;7;7;;;73;73;;;"https://youtu.be/IHlmtWpFMd8?si=I3O-KpnBt-t1lEFp";;
"1980";1;"Austria";"Blue Danube";"Du bist Musik";8;1;8;8;;;64;64;;;"https://youtu.be/1AqK5IrhPys?si=--S9xJLXozqWfVs5";;
"1980";2;"Belgium";"Telex";"Euro-Vision";1;19;17;17;;;14;14;;;"https://youtu.be/6USa0zUMmqI?si=q18ui0hUutbViDPH";"https://music.apple.com/gb/album/euro-vision-remastered/1548471187?i=1548471208";"https://open.spotify.com/track/0myHEpMRupkIiaOklZqKAY?si=ad73cdf7067c46bc"
"1980";3;"Denmark";"Bamses Venner";"Tænker altid på dig";9;7;14;14;;;25;25;;;"https://youtu.be/wLZrwGZFeZc?si=7hZtSAbOhkM48NJ_";"https://music.apple.com/gb/album/t%C3%A6nker-altid-p%C3%A5-dig/1465701813?i=1465701994";"https://open.spotify.com/track/62DSbjMe33KVAKznlqhRvU?si=d54060734eed4b2b"
"1980";4;"Finland";"Vesa-Matti Loiri";"Huilumies";14;10;19;19;;;6;6;;;"https://youtu.be/ashUFkJ6lUg?si=S3YIOCJF9uWitrR4";"https://music.apple.com/gb/album/huilumies/298678060?i=298678066";"https://open.spotify.com/track/5UkzSsRDgjap7hWHoCRxzL?si=3c430a90425248aa"
"1980";5;"France";"Profil";"Hé, hé m'sieurs dames";2;16;11;11;;;45;45;;;"https://youtu.be/zOGniBaPpwY?si=q8tXMdXrMPgVFGL8";;
"1980";6;"Germany";"Katja Ebstein";"Theater";3;12;2;2;;;128;128;;;"https://youtu.be/o1RO3gzKGos?si=OLUQe1A4h92oXpNn";"https://music.apple.com/gb/album/theater/324446248?i=324446307";"https://open.spotify.com/track/1EYubOoZHizQkFymPSqDW3?si=4600295d9dff4710"
"1980";7;"Greece";"Anna Vissi and the Epikouri";"Autostop";21;3;13;13;;;30;30;;;"https://youtu.be/I0U-mcz286w?si=VfwVtd6X-ngGHWL_";;"https://open.spotify.com/track/5CJLIycRVcRIc4T9WfyVmM?si=7cd76427dfd64243"
"1980";8;"Ireland";"Johnny Logan";"What's Another Year";18;17;1;1;;;143;143;;;"https://youtu.be/iCDha7yMGRE?si=4d1lD_AXC2D6wZze";"https://music.apple.com/gb/album/whats-another-year/312639157?i=312639390";"https://open.spotify.com/track/51hipIpHYmj2Qh2tyQ32h6?si=dd293881b59041ac"
"1980";9;"Italy";"Alan Sorrenti";"Non so che darei";4;6;6;6;;;87;87;;;"https://youtu.be/CZzJaCJBfKQ?si=hyI1RUj9s7UaYog3";"https://music.apple.com/gb/album/non-so-che-darei/328303243?i=328303740";"https://open.spotify.com/track/0EOdowktdF7kczBbqstCfF?si=27a27a8880ee496e"
"1980";10;"Luxembourg";"Sophie and Magaly";"Papa Pingouin";5;4;9;9;;;56;56;;;"https://youtu.be/K8XRWZ-0Faw?si=B_lWv5DF5LsPQZ4N";;
"1980";11;"Morocco";"Samira Bensaïd";"Bitakat Hob";23;5;18;18;;;7;7;;;"https://youtu.be/jypM1GgfBFk?si=lmwkuJlI-tXvyrIu";;
"1980";12;"Netherlands";"Maggie MacNeal";"Amsterdam";6;15;5;5;;;93;93;;;"https://youtu.be/LqhRioBlRNk?si=XtatOXklRsK6eg-I";"https://music.apple.com/gb/album/amsterdam-eurovision-songcontest-dutch-version/462153574?i=462153593";"https://open.spotify.com/track/43WxDdzUmpiZZV45RLog5g?si=89aaa6500c1f498f"
"1980";13;"Norway";"Sverre Kjelsberg and Mattis Hætta";"Sámiid ædnan";13;11;16;16;;;15;15;;;"https://youtu.be/b0L81ql8QGY?si=M13vKehNF1zLX_qQ";;
"1980";14;"Portugal";"José Cid";"Um grande, grande amor";17;14;7;7;;;71;71;;;"https://youtu.be/nnu4HNTVnco?si=vhUYYcKRvf8PCJod";"https://music.apple.com/gb/album/um-grande-grande-amor/287399623?i=287399721";"https://open.spotify.com/track/2msgWbc4Q9sY7esGISFiWx?si=7684fd666cb749cc"
"1980";15;"Spain";"Trigo Limpio";"Quédate esta noche";15;18;12;12;;;38;38;;;"https://youtu.be/9F17ZaiNTKw?si=cvaVOqbeFsTm-NJi";"https://music.apple.com/gb/album/qu%C3%A9date-esta-noche/1664838473?i=1664838714";"https://open.spotify.com/track/6MBoXztS2I25Q2wxCg8w5Z?si=a2184f700c924011"
"1980";16;"Sweden";"Tomas Ledin";"Just nu";11;8;10;10;;;47;47;;;"https://youtu.be/khv8TygskVU?si=0_EG2QBcUWYqtzyO";"https://music.apple.com/gb/album/just-nu/1434681438?i=1434681447";"https://open.spotify.com/track/65SBA09OxWed0kFLCyGzh8?si=7aec907d0a8048d2"
"1980";17;"Switzerland";"Paola";"Cinéma";7;9;4;4;;;104;104;;;"https://youtu.be/aC_IEns_SSk?si=n0Un95uERDL110Rr";"https://music.apple.com/gb/album/cinema/170044088?i=170044875";"https://open.spotify.com/track/2IjAy4EsIFdbr54RaBoEuq?si=d1d776ca53a44cc2"
"1980";18;"Turkey";"Ajda Pekkan";"Pet'r Oil";22;2;15;15;;;23;23;;;"https://youtu.be/qrzbmeYTHio?si=ykxtfomZzPKvbwc4";"https://music.apple.com/gb/album/petro%C4%B1l/666241580?i=666242022";"https://open.spotify.com/track/1Rz8ryyjIkIMeyzye8V1Fa?si=2038468f4d634c3c"
"1980";19;"United Kingdom";"Prima Donna";"Love Enough for Two";10;13;3;3;;;106;106;;;"https://youtu.be/W_Dw9D7EmLY?si=7byNFNVYomYhoUZB";;
"1981";1;"Austria";"Marty Brem";"Wenn du da bist";8;1;15;15;;;20;20;;;"https://youtu.be/g0u0grvgpYg?si=6Ww6YIvlliulyUYB";;
"1981";2;"Belgium";"Emly Starr";"Samson";1;16;17;17;;;0;0;;;"https://youtu.be/SODUziCgyLY?si=9IuUmeaXe6VPZu7l";"https://music.apple.com/gb/album/samson-flemish-version/1635815258?i=1635815518";"https://open.spotify.com/track/47JNzxipRYFJFtDId2G5jR?si=20c0e97b789b464b"
"1981";3;"Cyprus";"Island";"Monika";24;18;6;6;;;69;69;;;"https://youtu.be/3I_HvhqYLHA?si=jKMhXIAWvu5x1D75";;
"1981";4;"Denmark";"Tommy Seebach and Debbie Cameron";"Krøller eller ej";9;6;11;11;;;41;41;;;"https://youtu.be/srHDi5EZ8wo?si=Ghf5PuR2zxpUd7Q_";"https://music.apple.com/gb/album/kr%C3%B8ller-eller-ej-feat-debbie-cameron/688483780?i=688484041";"https://open.spotify.com/track/1U2rUbWpZUo1hLWZJdkafq?si=843b5b46f6d04d4f"
"1981";5;"Finland";"Riki Sorsa";"Reggae O.K.";14;8;14;14;;;27;27;;;"https://youtu.be/vXIRCdNDA38?si=AWeqOAb1TJ8wAyzQ";"https://music.apple.com/gb/album/reggae-o-k/299301034?i=299301058";"https://open.spotify.com/track/1imEEZtoDgs1m6eV8HXpn7?si=ea716809facd42f4"
"1981";6;"France";"Jean Gabilou";"Humanahum";2;9;3;3;;;125;125;;;"https://youtu.be/Lovx3Vpln48?si=voazMpj4rpUJeYiU";;
"1981";7;"Germany";"Lena Valaitis";"Johnny Blue";3;3;2;2;;;132;132;;;"https://youtu.be/keq4eze8eTo?si=VKwy-ARAt4uDlFIH";"https://music.apple.com/gb/album/johnny-blue/313373619?i=313373704";"https://open.spotify.com/track/5e6KfjLDK12b19zGnHaDf4?si=dfcc440971894cc9"
"1981";8;"Greece";"Yiannis Dimitras";"Feggari kalokerino";21;17;8;8;;;55;55;;;"https://youtu.be/-cuf1yoHO0Y?si=BUpyfc3ewqHk8dmI";"https://music.apple.com/gb/album/feggari-kalokairino/1736147616?i=1736149243";
"1981";9;"Ireland";"Sheeba";"Horoscopes";18;12;5;5;;;105;105;;;"https://youtu.be/f-li7F7a_xc?si=swDUhDLkNaT5XuaP";"https://music.apple.com/gb/album/horoscopes/870893958?i=870894034";"https://open.spotify.com/track/1dqKwHVYD0NFiHtBspL9bw?si=25bd3bc3fc2344d0"
"1981";10;"Israel";"Habibi";"Halayla";20;5;7;7;;;56;56;;;"https://youtu.be/vPwm_PBivsI?si=IItIoO7X1XtYinZj";;
"1981";11;"Luxembourg";"Jean-Claude Pascal";"C'est peut-être pas l'Amérique";5;4;11;11;;;41;41;;;"https://youtu.be/SMFCYmlhcyE?si=g2wXfLJt5TYj-q_k";;
"1981";12;"Netherlands";"Linda Williams";"Het is een wonder";6;11;9;9;;;51;51;;;"https://youtu.be/x7olEEGIWq8?si=6MqXp3TBe3zMsIj2";;
"1981";13;"Norway";"Finn Kalvik";"Aldri i livet";13;13;17;17;;;0;0;;;"https://youtu.be/16hTT1sJ55k?si=voB9TOfYoK9LXf9-";"https://music.apple.com/gb/album/aldri-i-livet/1448811923?i=1448811931";"https://open.spotify.com/track/1hZLzsaMLgHjPeW2P8BuHz?si=b474104430ff4bb2"
"1981";14;"Portugal";"Carlos Paião";"Playback";17;15;16;16;;;9;9;;;"https://youtu.be/GhXf9ZO06U0?si=4I9tDAEMT6GeNjGM";"https://music.apple.com/gb/album/playback/1394704428?i=1394705167";"https://open.spotify.com/track/78uCInLGFOQxBMB5F1fOZU?si=4bd7237866de40cb"
"1981";15;"Spain";"Bacchelli";"Y sólo tú";15;10;12;12;;;38;38;;;"https://youtu.be/xAC06pAZDek?si=5ixzLRcnqOPm2lvq";"https://music.apple.com/gb/album/y-solo-t%C3%BA/996487753?i=996487769";"https://open.spotify.com/track/1d9NXqULwsBqqdUx4Nvnl4?si=5b57e18c15c44fdf"
"1981";16;"Sweden";"Björn Skifs";"Fångad i en dröm";11;20;10;10;;;50;50;;;"https://youtu.be/a05rWLlRNJs?si=FsfT_SkiwrixfcTh";"https://music.apple.com/gb/album/f%C3%A5ngad-i-en-dr%C3%B6m/1236971657?i=1236971670";"https://open.spotify.com/track/5Vu25xkAIliFJTMpkXHPGh?si=2b22d437653e4c04"
"1981";17;"Switzerland";"Peter, Sue and Marc";"Io senza te";7;19;4;4;;;121;121;;;"https://youtu.be/yeHRGPT2hh0?si=BnqAppy3wdAmak8L";"https://music.apple.com/gb/album/io-senza-te-remastered-2015/1444077879?i=1444078299";"https://open.spotify.com/track/5mjrRoNle2EKYms3MOiAqA?si=ef9b04cc5ebd4f9e"
"1981";18;"Turkey";"Modern Folk Trio and Ayşegül";"Dönme Dolap";22;2;16;16;;;9;9;;;"https://youtu.be/SICfYe7bTLU?si=P8_8PZD_rFycThFe";"https://music.apple.com/gb/album/d%C3%B6nme-dolap/1226967161?i=1226967452";"https://open.spotify.com/track/745Aegju8fSfJSzk8LDUdD?si=847eacf358734ac0"
"1981";19;"United Kingdom";"Bucks Fizz";"Making Your Mind Up";10;14;1;1;;;136;136;;;"https://youtu.be/RO-mxo-14H4?si=DEk3Ld9TFG7NEfWB";"https://music.apple.com/gb/album/making-your-mind-up/250583241?i=250583272";"https://open.spotify.com/track/0Azn2vpP3Sbs8qAG8e1KUc?si=9b2e2642d38b4a26"
"1981";20;"Yugoslavia";"Seid Memić Vajta";"Lejla";16;7;13;13;;;35;35;;;"https://youtu.be/He1-4SErt_w?si=tOv-CWMTuTx3EjTj";;"https://open.spotify.com/track/75R7yXigPglbko1kuyJ2HV?si=bf384e31f32746b1"
"1982";1;"Austria";"Mess";"Sonntag";8;10;9;9;;;57;57;;;"https://youtu.be/83MNvlPc1vw?si=ODv0vQVbOAitoIzI";"https://music.apple.com/gb/album/sonntag/1653180674?i=1653181070";"https://open.spotify.com/track/5CamlRerxZQYWo6q6mVDKr?si=b4739046fa52457d"
"1982";2;"Belgium";"Stella";"Si tu aimes ma musique";1;11;4;4;;;96;96;;;"https://youtu.be/rQzi3RZ3hZk?si=WDdovYeK7VUUqJOI";;
"1982";3;"Cyprus";"Anna Vissi";"Mono i agapi";24;8;5;5;;;85;85;;;"https://youtu.be/S8HVS1DePZk?si=UB2-ESGlnNhaWH0a";"https://music.apple.com/gb/album/mono-i-agapi/724765925?i=724766030";"https://open.spotify.com/track/2fBgBl0dSwiUAVHxG6LVat?si=069762a26c8f478c"
"1982";4;"Denmark";"Brixx";"Video-Video";9;13;17;17;;;5;5;;;"https://youtu.be/jro_uqrUvCo?si=Us8ntSrUBA9_MFvM";"https://music.apple.com/gb/album/video-video/1491335270?i=1491335748";"https://open.spotify.com/track/3DVLhTPAXbi5n2Cw0QuHfp?si=e5c11ff27ca64e61"
"1982";5;"Finland";"Kojo";"Nuku pommiin";14;6;18;18;;;0;0;;;"https://youtu.be/0x4S4FoxnJg?si=hEaJmNRU9hpyH3Vb";"https://music.apple.com/gb/album/nuku-pommiin/255919383?i=255921556";"https://open.spotify.com/track/4uZy992Iz8wOL1ezw2SaeE?si=42480bd221534c8c"
"1982";6;"Germany";"Nicole";"Ein bißchen Frieden";3;18;1;1;;;161;161;;;"https://youtu.be/NrJCNHfSy9Q?si=XNSnEz74BtxCbS-l";"https://music.apple.com/gb/album/ein-bi%C3%9Fchen-frieden/313754786?i=313754903";"https://open.spotify.com/track/7MX0pfpBhdlArNgQINg7zV?si=21cfe1de4f9547c9"
"1982";7;"Ireland";"The Duskeys";"Here Today, Gone Tomorrow";18;17;11;11;;;49;49;;;"https://youtu.be/KSKYoxvDSZM?si=XpBouTb5gE-Z4TDi";"https://music.apple.com/gb/album/here-today-gone-tomorrow/1618441434?i=1618441747";"https://open.spotify.com/track/2DZ22AU5A4k0eBP3HPCeiU?si=e0df442aba4b4b1c"
"1982";8;"Israel";"Avi Toledano";"Hora";20;15;2;2;;;100;100;;;"https://youtu.be/pk2qwxC4Cdk?si=qieyq0XXhEzJiF_q";"https://music.apple.com/gb/album/%D7%94%D7%95%D7%A8%D7%94/1720118839?i=1720118850";"https://open.spotify.com/track/6urrsu4nNYXRfIx0d8gGsQ?si=e104943a1be44f7c"
"1982";9;"Luxembourg";"Svetlana";"Cours après le temps";5;2;6;6;;;78;78;;;"https://youtu.be/SDvsiXfmvkM?si=U0qX17DRM3Osfl9y";"https://music.apple.com/gb/album/cours-apr%C3%A8s-le-temps-eurovision-1982/910784935?i=910784966";"https://open.spotify.com/track/7M00nlcbnBfSJeo7tPrXux?si=098cef1109ba4397"
"1982";10;"Netherlands";"Bill van Dijk";"Jij en ik";6;16;16;16;;;8;8;;;"https://youtu.be/h2HmcLyluKw?si=GUuE_BIKOr088GW0";;
"1982";11;"Norway";"Jahn Teigen and Anita Skorgan";"Adieu";13;3;12;12;;;40;40;;;"https://youtu.be/AN8ZuJh1fY4?si=vyHlbcKWoxT_1YrA";"https://music.apple.com/gb/album/adieu-1991-remastered-version/690815658?i=690815743";"https://open.spotify.com/track/4KJoSbhv7MrqZ8Sy2m1BSK?si=a40773d7c77a4f1e"
"1982";12;"Portugal";"Doce";"Bem bom";17;1;13;13;;;32;32;;;"https://youtu.be/woVEHK7V-Ds?si=8anw0prGz4O1BFe5";"https://music.apple.com/gb/album/bem-bom/1526760860?i=1526761483";"https://open.spotify.com/track/2FWghMgjItyOsuip0JKmvN?si=d350dd53778f4fbf"
"1982";13;"Spain";"Lucía";"Él";15;12;10;10;;;52;52;;;"https://youtu.be/MXYFmy-YaP8?si=6qUTcfTMtBcb6Oh0";"https://music.apple.com/gb/album/el/626052524?i=626052834";
"1982";14;"Sweden";"Chips";"Dag efter dag";11;9;8;8;;;67;67;;;"https://youtu.be/dwJjH79DMCA?si=-BmGJXjIHOasSdFv";"https://music.apple.com/gb/album/dag-efter-dag/205589716?i=205589719";"https://open.spotify.com/track/3hXD7RXINOZvVOyFisCdES?si=2297bab88e614121"
"1982";15;"Switzerland";"Arlette Zola";"Amour on t'aime";7;7;3;3;;;97;97;;;"https://youtu.be/1NZzdHi_K7o?si=BKfodREOTDzBlT7o";;
"1982";16;"Turkey";"Neco";"Hani?";22;5;15;15;;;20;20;;;"https://youtu.be/sU67JnNuqSA?si=xe-MGbKC1bF6eyiN";"https://music.apple.com/gb/album/hani/1526277191?i=1526277198";"https://open.spotify.com/track/3LprFlN4BvA5buOilf87Cm?si=3df67a4d01d94093"
"1982";17;"United Kingdom";"Bardo";"One Step Further";10;4;7;7;;;76;76;;;"https://youtu.be/tI6-a1fUcvA?si=ccieGbrRA8inJ-0Z";"https://music.apple.com/gb/album/one-step-further-original-7-inch-mix/588575882?i=588576066";"https://open.spotify.com/track/23MbJwSXJRfM8rwQ6RUdD5?si=8fa60e24e8664158"
"1982";18;"Yugoslavia";"Aska";"Halo, halo";16;14;14;14;;;21;21;;;"https://youtu.be/KKengqbkQjY?si=-vP4G-Kkw513uFNi";"https://music.apple.com/gb/album/halo-halo/709476943?i=709477064";"https://open.spotify.com/track/70cs9vc5AUTSS1QO4Q5jjp?si=82f42671301a46cd"
"1983";1;"Austria";"Westend";"Hurricane";8;18;9;9;;;53;53;;;"https://youtu.be/Ex9Im5C2NIk?si=JpZxb0JKDumBblKK";"https://music.apple.com/gb/album/hurricane/1361164889?i=1361165048";"https://open.spotify.com/track/3Rfe8h9vtRWQshVakDMzuQ?si=b7216b6e8bf54267"
"1983";2;"Belgium";"Pas de Deux";"Rendez-vous";1;19;16;16;;;13;13;;;"https://youtu.be/JRfve3wHYUY?si=cBt__Pbwoh9vO5TY";"https://music.apple.com/gb/album/rendez-vous-french-version-remastered/1495565282?i=1495565369";"https://open.spotify.com/track/2yiRFZJN4TbyYpkKeLSYpz?si=e9c6fe02fb3f4495"
"1983";3;"Cyprus";"Stavros and Constantina";"I agapi akoma zi";24;13;14;14;;;26;26;;;"https://youtu.be/trLm7dIJPW0?si=coepBCsyy12BW_VO";;
"1983";4;"Denmark";"Gry Johansen";"Kloden drejer";9;15;15;15;;;16;16;;;"https://youtu.be/qU4fDyyMszc?si=HEM_En4AXV7oSXHe";;
"1983";5;"Finland";"Ami Aspelund";"Fantasiaa";14;9;10;10;;;41;41;;;"https://youtu.be/his_Os3J1Yk?si=5oJGEAM2XUqRzCFN";"https://music.apple.com/gb/album/fantasiaa/298678060?i=298678070";"https://open.spotify.com/track/0LlNVRG3DsJNHBKZHuJ4tC?si=cc2e6ed822814df3"
"1983";6;"France";"Guy Bonnet";"Vivre";2;1;8;8;;;56;56;;;"https://youtu.be/1uMFSRs2yHU?si=endJ-l0jSWj07qiW";"https://music.apple.com/gb/album/vivre-feat-nat-surel-eurovision-1983/1293451084?i=1293451890";"https://open.spotify.com/track/6G6Lj4fbS9obWHNdVAVNK8?si=f83111737a9e4445"
"1983";7;"Germany";"Hoffmann and Hoffmann";"Rücksicht";3;14;5;5;;;94;94;;;"https://youtu.be/8WsX-eBrjeU?si=k_YVquybpwKi8kF4";"https://music.apple.com/gb/album/r%C3%BCcksicht/1690135804?i=1690135805";"https://open.spotify.com/track/4RWtvWgiYDyZSoQXWS7Juz?si=d757bd849eed46c3"
"1983";8;"Greece";"Christie";"Mou les";21;10;12;12;;;32;32;;;"https://youtu.be/Bu2vkIBp64o?si=FFyWew7q0EFmNFy6";;
"1983";9;"Israel";"Ofra Haza";"Hi";20;16;2;2;;;136;136;;;"https://youtu.be/_XMZJYxb5XU?si=d9ThNH04gO107tjV";;"https://open.spotify.com/track/0ufcTP3SDgYy6N2Yzf4cuK?si=d3f55f4d6f0144d1"
"1983";10;"Italy";"Riccardo Fogli";"Per Lucia";4;5;10;10;;;41;41;;;"https://youtu.be/zTqCLytRDUU?si=6noOE11uc8_lDhFE";"https://music.apple.com/gb/album/per-lucia/1612307792?i=1612308553";"https://open.spotify.com/track/7K7xItPNCHzqOGBl2IotUU?si=b96e66883ae9454c"
"1983";11;"Luxembourg";"Corinne Hermès";"Si la vie est cadeau";5;20;1;1;;;142;142;;;"https://youtu.be/Na18hSCM5QY?si=fvLFnFQsp82Czwl8";"https://music.apple.com/gb/album/si-la-vie-est-un-cadeau-eurovision-1983/1568840213?i=1568840214";"https://open.spotify.com/track/1EWdXm6nTbSfyV60znjCLF?si=20bc8351f3c84353"
"1983";12;"Netherlands";"Bernadette";"Sing Me a Song";6;11;7;7;;;66;66;;;"https://youtu.be/fL9L_7pxO-I?si=Op_exMY1YYgj6Neg";;
"1983";13;"Norway";"Jahn Teigen";"Do Re Mi";13;2;9;9;;;53;53;;;"https://youtu.be/J-H0hl7nfew?si=9thTO_LLur7bzPZv";"https://music.apple.com/gb/album/do-re-mi-remastered-2009/690513924?i=690514344";"https://open.spotify.com/track/4DIAnMYbz4df57zZwsfAOb?si=573dcc910a404637"
"1983";14;"Portugal";"Armando Gama";"Esta balada que te dou";17;17;11;11;;;33;33;;;"https://youtu.be/77EXcOBFSUM?si=WwA4a6-OMe1SYqFm";"https://music.apple.com/gb/album/esta-balada-que-te-dou/891893976?i=891893984";"https://open.spotify.com/track/717ng7bkRhm36YIE8FLZdY?si=9eab2e626e9c4ae8"
"1983";15;"Spain";"Remedios Amaya";"Quién maneja mi barca";15;7;17;17;;;0;0;;;"https://youtu.be/B3-0DLbQP2E?si=CCmd7EwYTZPhNBoq";"https://music.apple.com/gb/album/quien-maneja-mi-barca/255707827?i=255708115";"https://open.spotify.com/track/0TWaqxvioVlbLIa1mGIN1z?si=af15cae0d08f4586"
"1983";16;"Sweden";"Carola Häggkvist";"Främling";11;4;3;3;;;126;126;;;"https://youtu.be/11eSswg_gGc?si=oILB9e0YpGzUknRn";"https://music.apple.com/gb/album/fr%C3%A4mling/406129428?i=406129431";"https://open.spotify.com/track/5V509Gq6b6JQcSVIfsHBVN?si=64319909e9644013"
"1983";17;"Switzerland";"Mariella Farré";"Io così non ci sto";7;8;13;13;;;28;28;;;"https://youtu.be/NefVUY13wsg?si=eNF1Gq3ZPz5bcNGX";;
"1983";18;"Turkey";"Çetin Alp and the Short Wave";"Opera";22;6;17;17;;;0;0;;;"https://youtu.be/lYzGNBavjyY?si=Ob6WjTFtsODPN0tD";"https://music.apple.com/gb/album/opera-i-ngilizce/1526859199?i=1526860216";"https://open.spotify.com/track/5VPcIIbKgfgdwPlrE0U8OX?si=2dc89ec4bfb2408c"
"1983";19;"United Kingdom";"Sweet Dreams";"I'm Never Giving Up";10;3;6;6;;;79;79;;;"https://youtu.be/in5hT6P9KFA?si=NuXMroZq73lvrdGw";;
"1983";20;"Yugoslavia";"Daniel";"Džuli";16;12;4;4;;;125;125;;;"https://youtu.be/uBm1VEzrcGA?si=1o2oH464ErSdzvDB";"https://music.apple.com/gb/album/d%C5%BEuli/519698959?i=519698994";"https://open.spotify.com/track/5UAhBZtfdgccV3nQGfyyWy?si=bf4115a713ba4858"
"1984";1;"Austria";"Anita";"Einfach weg";8;13;17;17;;;5;5;;;"https://youtu.be/GE1J6oACZ3g?si=lwLKD0Qy1miZJc9p";"https://music.apple.com/gb/album/einfach-weg/1035591204?i=1035592211";"https://open.spotify.com/track/2qfclxfDjZc31tuok4ius6?si=c2124f3e8d5a4c7a"
"1984";2;"Belgium";"Jacques Zegers";"Avanti la vie";1;8;5;5;;;70;70;;;"https://youtu.be/31pqZcjVoic?si=yU4VBQffCV7_LQtJ";"https://music.apple.com/gb/album/avanti-la-vie/307668369?i=307668380";"https://open.spotify.com/track/2s0NUFo02OS4aOMBmjczQg?si=bf588dc157034f91"
"1984";3;"Cyprus";"Andy Paul";"Anna Mari-Elena";24;7;13;13;;;31;31;;;"https://youtu.be/DyQHM1newXs?si=YnVyjt4jlilRlh-O";;
"1984";4;"Denmark";"Hot Eyes";"Det' lige det";9;10;4;4;;;101;101;;;"https://youtu.be/P1cdkxzR_44?si=8KeeFoMEx2rtXLxz";"https://music.apple.com/gb/album/det-lige-det/689166940?i=689166995";
"1984";5;"Finland";"Kirka";"Hengaillaan";14;16;8;8;;;46;46;;;"https://youtu.be/5G_vnjEL9R4?si=SFct11TcQQ1dM_ho";"https://music.apple.com/gb/album/hengaillaan/299240973?i=299241061";"https://open.spotify.com/track/2qubufXQHBLjCdn9piCnJc?si=cb7d2c5b73dd4cd3"
